timestamp,open,high,low,close,volume
1704067200000,42283.58,42775.0,42230.08,42330.49,3948.08335
1704081600000,42330.5,42500.0,42180.77,42492.46,2706.9988
1704096000000,42492.46,42762.39,42452.58,42690.2,2948.80274
1704110400000,42690.21,42847.07,42580.0,42783.05,2936.44406
1704124800000,42783.05,43550.0,42664.42,43517.99,5686.97164
1704139200000,43517.98,44184.1,43361.6,44179.55,8946.99844
1704153600000,44179.55,45500.0,44148.34,45402.38,17093.28659
1704168000000,45402.38,45643.75,45121.96,45455.53,8388.42302
1704182400000,45455.52,45879.63,45200.0,45433.99,10027.39458
1704196800000,45433.99,45800.0,44833.33,45184.82,13236.12915
1704211200000,45184.83,45399.84,44790.96,45039.49,9745.60445
1704225600000,45039.49,45297.26,44600.0,44946.91,6655.56882
1704240000000,44946.91,45410.91,44862.11,45262.69,4750.68596
1704254400000,45262.7,45384.84,44940.93,45011.77,4691.11517
1704268800000,45011.77,45500.0,43500.0,43702.88,13237.52778
1704283200000,43702.89,43716.0,40750.0,43000.01,35484.1521
1704297600000,43000.01,43567.92,42000.0,42596.67,16895.34192
1704312000000,42596.66,42966.27,42518.7,42845.23,6135.7288
1704326400000,42845.23,43220.56,42613.77,43102.8,5488.13855
1704340800000,43102.79,43273.08,42756.97,42763.08,5443.39629
1704355200000,42763.08,43233.81,42616.28,43176.32,6746.40949
1704369600000,43176.33,44329.99,43097.06,44051.1,11599.01023
1704384000000,44051.1,44437.5,43777.86,43956.48,9399.52176
1704398400000,43956.48,44729.58,43890.9,44151.1,9361.58702
1704412800000,44151.1,44284.0,42450.0,43465.21,11721.50264
1704427200000,43465.21,43926.0,43187.89,43777.47,4949.61031
1704441600000,43777.48,44324.8,43433.0,43771.34,7055.63723
1704456000000,43771.34,44110.07,43100.0,43500.01,10044.2804
1704470400000,43500.01,43808.07,43100.46,43600.0,7460.07613
1704484800000,43600.0,44357.46,43580.51,44145.11,6844.14656
1704499200000,44145.12,44214.42,43812.5,43931.1,3123.46193
1704513600000,43931.1,43971.1,43397.05,43653.2,4242.79756
1704528000000,43653.2,43771.1,43551.28,43671.96,2449.54997
1704542400000,43671.97,43920.08,43527.27,43867.17,2610.13838
1704556800000,43867.17,44148.58,43828.5,43906.36,2971.24432
1704571200000,43906.35,43980.0,43611.19,43968.32,2437.86928
1704585600000,43968.32,44259.29,43833.4,43940.41,3397.43777
1704600000000,43940.41,44100.0,43843.52,44080.0,2347.11787
1704614400000,44080.0,44167.81,43880.65,44061.1,3023.73501
1704628800000,44061.1,44480.59,43945.15,44047.57,5972.98911
1704643200000,44047.57,44262.53,43700.0,44244.77,3590.89146
1704657600000,44244.77,44269.92,43572.09,43929.02,4691.67958
1704672000000,43929.01,43986.0,43175.0,43518.2,7371.99098
1704686400000,43518.2,44341.8,43430.79,43974.55,7157.43221
1704700800000,43974.55,44688.0,43641.73,44635.99,6636.26767
1704715200000,44636.0,45333.0,44350.0,44963.04,17212.53878
1704729600000,44963.04,47248.99,44793.97,46979.35,24462.97732
1704744000000,46979.36,47207.16,46653.84,46951.04,9973.36893
1704758400000,46951.04,47150.0,46230.0,46926.96,10102.12931
1704772800000,46926.96,46940.0,46599.43,46825.51,4707.40981
1704787200000,46825.52,46874.94,46381.1,46615.99,6018.83491
1704801600000,46616.0,47051.21,45450.0,46868.09,15811.82358
1704816000000,46868.08,46975.0,46500.0,46876.01,7310.48299
1704830400000,46876.0,47972.0,44748.67,46110.0,25976.98557
1704844800000,46110.0,46249.14,45622.0,46117.1,6964.52629
1704859200000,46117.1,46186.0,45734.56,45757.98,4441.30134
1704873600000,45757.98,45861.1,45000.0,45515.89,8371.11286
1704888000000,45515.88,45662.01,44300.36,45546.4,17519.34998
1704902400000,45546.39,46666.0,45173.97,46489.18,17808.51212
1704916800000,46489.19,47695.93,44800.0,46653.99,34806.60944
1704931200000,46654.0,46750.0,46200.0,46502.16,7964.915
1704945600000,46502.17,46507.08,45618.1,46101.4,7551.87335
1704960000000,46101.4,47150.0,46052.0,47060.0,8538.48554
1704974400000,47059.99,48969.48,46463.19,46783.78,36318.80534
1704988800000,46783.77,47022.07,45606.06,46692.3,19172.2659
1705003200000,46692.29,46975.0,46084.69,46339.16,7923.98447
1705017600000,46339.16,46515.53,45898.0,45994.0,5377.44001
1705032000000,45994.01,46366.0,45742.49,46008.19,5766.26871
1705046400000,46008.19,46267.0,45537.37,45954.35,7038.70566
1705060800000,45954.35,46109.0,44333.44,44462.01,19196.21655
1705075200000,44462.0,44675.88,43212.0,43472.55,26388.04032
1705089600000,43472.56,43981.1,41500.0,42782.73,22561.26582
1705104000000,42782.74,42997.29,42436.12,42609.94,9945.53429
1705118400000,42609.94,43254.03,42555.84,43102.97,6237.82222
1705132800000,43102.97,43254.96,42509.11,42624.0,6962.30044
1705147200000,42624.01,43257.0,42505.0,43154.48,6063.35625
1705161600000,43154.48,43185.0,42724.39,42786.25,4181.84325
1705176000000,42786.25,43040.01,42699.52,42847.99,2727.61819
1705190400000,42847.99,42890.23,42643.98,42681.82,2769.17313
1705204800000,42681.82,43060.0,42562.56,43011.44,3036.75324
1705219200000,43011.44,43079.0,42759.34,42829.99,2885.27669
1705233600000,42829.99,43005.25,42710.0,42904.38,3635.86614
1705248000000,42904.39,43010.84,42632.59,42660.0,4024.3682
1705262400000,42660.0,42745.98,41720.0,41732.35,11876.97154
1705276800000,41732.35,42640.0,41718.05,42565.99,5828.29771
1705291200000,42565.99,42824.68,42499.01,42714.78,4383.51739
1705305600000,42714.78,42775.0,42540.0,42697.99,3812.52325
1705320000000,42698.0,42958.03,42163.32,42278.99,8595.73488
1705334400000,42278.99,43400.43,42249.0,42992.67,12331.30651
1705348800000,42992.67,43114.45,42342.18,42511.1,5318.51329
1705363200000,42511.1,42939.5,42466.88,42924.56,4025.27939
1705377600000,42924.57,42946.05,42606.92,42791.13,3648.24949
1705392000000,42791.14,43153.66,42720.06,42900.54,4849.24572
1705406400000,42900.55,43314.73,42050.0,43252.67,17967.98589
1705420800000,43252.45,43434.0,42834.29,43166.11,7723.95687
1705435200000,43166.1,43578.01,43060.69,43137.95,6831.02853
1705449600000,43137.94,43198.0,42844.98,42849.0,3711.95254
1705464000000,42849.0,42925.49,42619.6,42655.94,3612.2361
1705478400000,42655.95,42850.55,42564.0,42680.16,4412.74724
1705492800000,42680.16,42926.02,42365.58,42482.79,9542.90182
1705507200000,42482.8,42745.99,42200.69,42611.11,6233.49263
1705521600000,42611.1,42876.48,42450.0,42776.1,5752.88355
1705536000000,42776.09,42784.4,42502.19,42592.05,2777.25237
1705550400000,42592.04,42922.0,42589.0,42915.33,3393.11338
1705564800000,42915.32,42930.0,42387.68,42544.59,4867.13625
1705579200000,42544.6,42810.0,42353.8,42619.32,5286.53164
1705593600000,42619.31,42619.32,40831.99,41022.32,17408.6553
1705608000000,41022.33,41366.99,40683.28,41327.5,10174.82747
1705622400000,41327.51,41370.99,40752.26,41055.87,5747.52107
1705636800000,41055.88,41576.0,41038.81,41284.25,5252.30425
1705651200000,41284.26,41509.69,41143.33,41475.37,4432.7711
1705665600000,41475.37,41488.2,40718.0,40894.71,9260.88788
1705680000000,40894.71,41979.0,40280.0,41814.27,16100.60089
1705694400000,41814.27,42196.86,41517.6,41659.03,7548.6604
1705708800000,41659.03,41700.0,41456.3,41634.65,2986.2123
1705723200000,41634.64,41774.0,41564.81,41650.95,2111.60902
1705737600000,41650.95,41668.66,41459.02,41580.83,3106.35262
1705752000000,41580.82,41700.0,41478.0,41570.11,2908.6422
1705766400000,41570.1,41684.94,41526.36,41632.96,2143.21383
1705780800000,41632.97,41872.56,41610.54,41696.04,2667.96496
1705795200000,41696.05,41730.0,41629.87,41680.82,1600.89363
1705809600000,41680.83,41691.11,41564.29,41648.51,1198.63686
1705824000000,41648.5,41826.97,41648.5,41719.89,1972.92769
1705838400000,41719.9,41881.39,41605.0,41656.28,2810.15162
1705852800000,41656.27,41729.77,41525.0,41719.4,2101.04396
1705867200000,41719.39,41811.1,41500.98,41580.33,2046.50925
1705881600000,41580.32,41689.65,41058.22,41197.04,5194.67726
1705896000000,41197.04,41321.17,40684.0,41043.7,6720.50069
1705910400000,41043.7,41047.51,40364.63,40815.99,8780.2842
1705924800000,40815.92,41244.06,40350.0,40771.99,9333.27767
1705939200000,40772.0,40874.99,39431.58,39820.31,15416.76046
1705953600000,39820.31,40343.18,39480.0,39568.02,9980.69883
1705968000000,39568.02,40118.87,39511.1,40000.44,4446.81496
1705982400000,40000.43,40176.74,39665.02,39780.0,3852.36638
1705996800000,39780.01,39860.0,38657.0,38845.56,16327.77748
1706011200000,38845.56,39460.0,38555.0,39204.0,14222.94133
1706025600000,39204.0,39654.34,38925.2,39148.07,11699.79651
1706040000000,39148.07,39907.23,39032.02,39897.6,7406.93685
1706054400000,39897.59,40250.0,39570.43,39614.0,7508.24416
1706068800000,39614.0,40191.97,39557.01,39981.09,6508.9298
1706083200000,39981.09,40555.0,39859.51,40209.34,6433.12337
1706097600000,40209.34,40298.86,39766.0,40050.71,8120.72045
1706112000000,40050.72,40207.0,39615.76,39803.05,5715.16915
1706126400000,39803.04,40175.11,39484.19,40084.88,5007.64168
1706140800000,40084.89,40178.84,39914.0,40012.01,3484.6591
1706155200000,40012.01,40135.37,39792.01,40130.0,3648.17041
1706169600000,40130.0,40300.24,39957.44,40178.07,4623.83661
1706184000000,40178.07,40283.82,39623.4,39804.24,8152.9813
1706198400000,39804.23,40044.91,39550.0,39989.25,7402.16761
1706212800000,39989.25,39995.99,39637.99,39961.09,3710.3035
1706227200000,39961.09,40245.0,39822.52,40067.52,3180.57719
1706241600000,40067.52,40220.0,39896.84,39969.99,3394.99518
1706256000000,39970.0,41348.13,39962.14,41289.52,11523.32786
1706270400000,41289.52,41588.0,40914.5,41422.99,12152.14087
1706284800000,41422.98,42193.8,41405.31,42064.49,11360.11294
1706299200000,42064.48,42246.82,41800.02,41823.51,5773.81322
1706313600000,41823.51,41933.17,41708.0,41815.01,2776.36693
1706328000000,41815.01,41890.0,41602.01,41710.14,2385.06661
1706342400000,41710.15,41800.0,41394.34,41761.23,3747.33899
1706356800000,41761.22,41894.87,41714.0,41814.0,2106.62255
1706371200000,41813.99,41986.06,41745.26,41910.47,2256.20513
1706385600000,41910.48,42200.0,41910.47,42120.63,2952.81646
1706400000000,42120.63,42244.0,41925.0,42231.83,3931.90769
1706414400000,42231.84,42842.68,42228.64,42388.82,7853.89698
1706428800000,42388.82,42698.0,42323.14,42471.98,4448.08445
1706443200000,42471.98,42544.0,42155.55,42258.01,3978.57176
1706457600000,42258.0,42354.7,41721.08,41785.92,3819.55464
1706472000000,41785.91,42073.81,41620.81,42031.06,3262.98286
1706486400000,42031.05,42504.0,41874.94,42331.2,3437.68599
1706500800000,42331.19,42345.36,41988.88,42053.46,2735.85224
1706515200000,42053.45,42381.1,41961.1,42246.95,3204.92588
1706529600000,42246.95,42647.27,41804.88,42641.75,6763.08424
1706544000000,42641.75,43313.8,42518.0,42995.99,11314.8288
1706558400000,42995.99,43333.0,42982.66,43302.7,4086.36492
1706572800000,43302.71,43787.35,43133.9,43519.71,6762.21682
1706587200000,43519.71,43570.09,43259.26,43358.25,3352.66111
1706601600000,43358.24,43564.85,43215.76,43537.74,4124.1533
